* Measurement data measured by REW V5.20.13
* Source: In 1-2 (MOTU M Series), LINE_IN (Ö÷Òô), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at 0.0 dBFS with no timing reference
* Dated: 2026-8-4 10:33:04
* REW Settings:
16053.223963 72.426 -107.2053
16053.590174 72.426 -107.1932
16053.956385 72.425 -107.1810
16054.322596 72.425 -107.1689
16054.688807 72.424 -107.1567
16055.055017 72.424 -107.1447
16055.421228 72.424 -107.1324
16055.787439 72.423 -107.1204
16056.153650 72.423 -107.1082
16056.519861 72.422 -107.0961
16056.886072 72.422 -107.0839
16057.252283 72.421 -107.0718
16057.618494 72.421 -107.0596
16057.984705 72.421 -107.0475
16058.350916 72.420 -107.0353
16058.717127 72.420 -107.0232
16059.083338 72.419 -107.0110
16059.449549 72.419 -106.9989
16059.815760 72.419 -106.9867
16060.181971 72.418 -106.9746
16060.548182 72.418 -106.9624
16060.914393 72.417 -106.9503
16061.280604 72.417 -106.9381
16061.646815 72.416 -106.9260
16062.013026 72.416 -106.9138
16062.379237 72.416 -106.9017
16062.745448 72.415 -106.8895
16063.111659 72.415 -106.8774
16063.477870 72.414 -106.8652
16063.844081 72.414 -106.8531
16064.210292 72.414 -106.8409
16064.576503 72.413 -106.8289
16064.942714 72.413 -106.8167
16065.308925 72.412 -106.8046
16065.675136 72.412 -106.7924
16066.041346 72.412 -106.7803
16066.407557 72.411 -106.7681
16066.773768 72.411 -106.7560
16067.139979 72.410 -106.7438
16067.506190 72.410 -106.7317
16067.872401 72.410 -106.7195
16068.238612 72.409 -106.7074
16068.604823 72.409 -106.6952
16068.971034 72.408 -106.6831
16069.337245 72.408 -106.6709
16069.703456 72.408 -106.6588
16070.069667 72.407 -106.6466
16070.435878 72.407 -106.6345
16070.802089 72.406 -106.6223
16071.168300 72.406 -106.6102
16071.534511 72.406 -106.5980
16071.900722 72.405 -106.5859
16072.266933 72.405 -106.5737
16072.633144 72.404 -106.5616
16072.999355 72.404 -106.5494
16073.365566 72.404 -106.5374
16073.731777 72.403 -106.5253
16074.097988 72.403 -106.5131
16074.464199 72.402 -106.5010
16074.830410 72.402 -106.4888
16075.196621 72.402 -106.4767
16075.562832 72.401 -106.4645
16075.929043 72.401 -106.4524
16076.295254 72.400 -106.4402
16076.661465 72.400 -106.4281
16077.027676 72.400 -106.4159
16077.393886 72.399 -106.4038
16077.760097 72.399 -106.3916
16078.126308 72.399 -106.3795
16078.492519 72.398 -106.3673
16078.858730 72.398 -106.3552
16079.224941 72.397 -106.3431
16079.591152 72.397 -106.3309
16079.957363 72.397 -106.3188
16080.323574 72.396 -106.3066
16080.689785 72.396 -106.2946
16081.055996 72.396 -106.2823
16081.422207 72.395 -106.2703
16081.788418 72.395 -106.2581
16082.154629 72.394 -106.2460
16082.520840 72.394 -106.2339
16082.887051 72.394 -106.2217
16083.253262 72.393 -106.2096
16083.619473 72.393 -106.1974
16083.985684 72.392 -106.1853
16084.351895 72.392 -106.1731
16084.718106 72.392 -106.1610
16085.084317 72.391 -106.1488
16085.450528 72.391 -106.1367
16085.816739 72.391 -106.1246
16086.182950 72.390 -106.1124
16086.549161 72.390 -106.1003
16086.915372 72.390 -106.0881
16087.281583 72.389 -106.0760
16087.647794 72.389 -106.0638
16088.014005 72.388 -106.0518
16088.380215 72.388 -106.0397
16088.746426 72.388 -106.0275
16089.112637 72.387 -106.0154
16089.478848 72.387 -106.0032
16089.845059 72.387 -105.9911
16090.211270 72.386 -105.9790
16090.577481 72.386 -105.9668
16090.943692 72.385 -105.9547
16091.309903 72.385 -105.9425
16091.676114 72.385 -105.9304
16092.042325 72.384 -105.9182
16092.408536 72.384 -105.9061
16092.774747 72.384 -105.8940
16093.140958 72.383 -105.8818
16093.507169 72.383 -105.8698
16093.873380 72.383 -105.8575
16094.239591 72.382 -105.8455
16094.605802 72.382 -105.8334
16094.972013 72.381 -105.8212
16095.338224 72.381 -105.8091
16095.704435 72.381 -105.7970
16096.070646 72.380 -105.7848
16096.436857 72.380 -105.7727
16096.803068 72.380 -105.7605
16097.169279 72.379 -105.7484
16097.535490 72.379 -105.7363
16097.901701 72.379 -105.7241
16098.267912 72.378 -105.7120
16098.634123 72.378 -105.6998
16099.000334 72.378 -105.6877
16099.366545 72.377 -105.6757
16099.732755 72.377 -105.6635
16100.098966 72.377 -105.6514
16100.465177 72.376 -105.6393
16100.831388 72.376 -105.6271
16101.197599 72.375 -105.6150
16101.563810 72.375 -105.6029
16101.930021 72.375 -105.5907
16102.296232 72.374 -105.5786
16102.662443 72.374 -105.5665
16103.028654 72.374 -105.5543
16103.394865 72.373 -105.5422
16103.761076 72.373 -105.5300
16104.127287 72.373 -105.5179
16104.493498 72.372 -105.5059
16104.859709 72.372 -105.4937
16105.225920 72.372 -105.4816
16105.592131 72.371 -105.4695
16105.958342 72.371 -105.4573
16106.324553 72.371 -105.4452
16106.690764 72.370 -105.4331
16107.056975 72.370 -105.4209
16107.423186 72.370 -105.4088
16107.789397 72.369 -105.3967
16108.155608 72.369 -105.3845
16108.521819 72.369 -105.3724
16108.888030 72.368 -105.3604
16109.254241 72.368 -105.3483
16109.620452 72.368 -105.3361
16109.986663 72.367 -105.3240
16110.352874 72.367 -105.3119
16110.719085 72.367 -105.2997
16111.085295 72.366 -105.2876
16111.451506 72.366 -105.2755
16111.817717 72.366 -105.2633
16112.183928 72.365 -105.2512
16112.550139 72.365 -105.2391
16112.916350 72.365 -105.2269
16113.282561 72.364 -105.2148
16113.648772 72.364 -105.2028
16114.014983 72.364 -105.1907
16114.381194 72.363 -105.1785
16114.747405 72.363 -105.1664
16115.113616 72.363 -105.1543
16115.479827 72.362 -105.1422
16115.846038 72.362 -105.1300
16116.212249 72.362 -105.1179
16116.578460 72.361 -105.1058
16116.944671 72.361 -105.0936
16117.310882 72.361 -105.0815
16117.677093 72.360 -105.0695
16118.043304 72.360 -105.0574
16118.409515 72.360 -105.0452
16118.775726 72.359 -105.0331
16119.141937 72.359 -105.0210
16119.508148 72.359 -105.0089
16119.874359 72.358 -104.9967
16120.240570 72.358 -104.9846
16120.606781 72.358 -104.9725
16120.972992 72.357 -104.9604
16121.339203 72.357 -104.9482
16121.705414 72.357 -104.9362
16122.071624 72.357 -104.9241
16122.437835 72.356 -104.9120
16122.804046 72.356 -104.8999
16123.170257 72.356 -104.8877
16123.536468 72.355 -104.8756
16123.902679 72.355 -104.8635
16124.268890 72.355 -104.8514
16124.635101 72.354 -104.8392
16125.001312 72.354 -104.8271
16125.367523 72.354 -104.8151
16125.733734 72.353 -104.8030
16126.099945 72.353 -104.7909
16126.466156 72.353 -104.7787
16126.832367 72.352 -104.7666
16127.198578 72.352 -104.7545
16127.564789 72.352 -104.7424
16127.931000 72.352 -104.7303
16128.297211 72.351 -104.7181
16128.663422 72.351 -104.7061
16129.029633 72.351 -104.6940
16129.395844 72.350 -104.6819
16129.762055 72.350 -104.6698
16130.128266 72.350 -104.6577
16130.494477 72.349 -104.6455
16130.860688 72.349 -104.6334
16131.226899 72.349 -104.6213
16131.593110 72.349 -104.6093
16131.959321 72.348 -104.5972
16132.325532 72.348 -104.5851
16132.691743 72.348 -104.5729
16133.057954 72.347 -104.5608
16133.424164 72.347 -104.5487
16133.790375 72.347 -104.5366
16134.156586 72.346 -104.5245
16134.522797 72.346 -104.5125
16134.889008 72.346 -104.5004
16135.255219 72.346 -104.4883
16135.621430 72.345 -104.4761
16135.987641 72.345 -104.4640
16136.353852 72.345 -104.4519
16136.720063 72.344 -104.4398
16137.086274 72.344 -104.4277
16137.452485 72.344 -104.4156
16137.818696 72.343 -104.4036
16138.184907 72.343 -104.3915
16138.551118 72.343 -104.3794
16138.917329 72.343 -104.3672
16139.283540 72.342 -104.3551
16139.649751 72.342 -104.3430
16140.015962 72.342 -104.3309
16140.382173 72.341 -104.3188
16140.748384 72.341 -104.3068
16141.114595 72.341 -104.2947
16141.480806 72.341 -104.2826
16141.847017 72.340 -104.2705
16142.213228 72.340 -104.2584
16142.579439 72.340 -104.2463
16142.945650 72.339 -104.2343
16143.311861 72.339 -104.2222
16143.678072 72.339 -104.2100
16144.044283 72.339 -104.1979
16144.410493 72.338 -104.1858
16144.776704 72.338 -104.1737
16145.142915 72.338 -104.1616
16145.509126 72.338 -104.1495
16145.875337 72.337 -104.1375
16146.241548 72.337 -104.1254
16146.607759 72.337 -104.1133
16146.973970 72.336 -104.1012
16147.340181 72.336 -104.0891
16147.706392 72.336 -104.0770
16148.072603 72.336 -104.0649
16148.438814 72.335 -104.0529
16148.805025 72.335 -104.0408
16149.171236 72.335 -104.0287
16149.537447 72.334 -104.0166
16149.903658 72.334 -104.0045
16150.269869 72.334 -103.9924
16150.636080 72.334 -103.9803
16151.002291 72.333 -103.9683
16151.368502 72.333 -103.9562
16151.734713 72.333 -103.9441
16152.100924 72.333 -103.9320
16152.467135 72.332 -103.9199
16152.833346 72.332 -103.9078
16153.199557 72.332 -103.8958
16153.565768 72.332 -103.8837
16153.931979 72.331 -103.8716
16154.298190 72.331 -103.8595
16154.664401 72.331 -103.8474
16155.030612 72.330 -103.8354
16155.396823 72.330 -103.8234
16155.763033 72.330 -103.8113
16156.129244 72.330 -103.7992
16156.495455 72.329 -103.7871
16156.861666 72.329 -103.7750
16157.227877 72.329 -103.7629
16157.594088 72.329 -103.7509
16157.960299 72.328 -103.7388
16158.326510 72.328 -103.7267
16158.692721 72.328 -103.7146
16159.058932 72.328 -103.7025
16159.425143 72.327 -103.6904
16159.791354 72.327 -103.6785
16160.157565 72.327 -103.6664
16160.523776 72.327 -103.6543
16160.889987 72.326 -103.6422
16161.256198 72.326 -103.6301
16161.622409 72.326 -103.6180
16161.988620 72.326 -103.6060
16162.354831 72.325 -103.5939
16162.721042 72.325 -103.5819
16163.087253 72.325 -103.5698
16163.453464 72.325 -103.5577
16163.819675 72.324 -103.5457
16164.185886 72.324 -103.5336
16164.552097 72.324 -103.5215
16164.918308 72.324 -103.5094
16165.284519 72.323 -103.4974
16165.650730 72.323 -103.4854
16166.016941 72.323 -103.4733
16166.383152 72.323 -103.4612
16166.749362 72.322 -103.4491
16167.115573 72.322 -103.4371
16167.481784 72.322 -103.4250
16167.847995 72.322 -103.4130
16168.214206 72.321 -103.4009
16168.580417 72.321 -103.3888
16168.946628 72.321 -103.3768
16169.312839 72.321 -103.3647
16169.679050 72.320 -103.3527
16170.045261 72.320 -103.3406
16170.411472 72.320 -103.3285
16170.777683 72.320 -103.3165
16171.143894 72.319 -103.3044
16171.510105 72.319 -103.2924
16171.876316 72.319 -103.2803
16172.242527 72.319 -103.2683
16172.608738 72.318 -103.2562
16172.974949 72.318 -103.2441
16173.341160 72.318 -103.2321
16173.707371 72.318 -103.2201
16174.073582 72.317 -103.2080
16174.439793 72.317 -103.1959
16174.806004 72.317 -103.1838
16175.172215 72.317 -103.1719
16175.538426 72.317 -103.1598
16175.904637 72.316 -103.1477
16176.270848 72.316 -103.1357
16176.637059 72.316 -103.1237
16177.003270 72.316 -103.1116
16177.369481 72.315 -103.0996
16177.735692 72.315 -103.0875
16178.101902 72.315 -103.0754
16178.468113 72.315 -103.0634
16178.834324 72.314 -103.0514
16179.200535 72.314 -103.0393
16179.566746 72.314 -103.0272
16179.932957 72.314 -103.0153
16180.299168 72.314 -103.0032
16180.665379 72.313 -102.9912
16181.031590 72.313 -102.9791
16181.397801 72.313 -102.9670
16181.764012 72.313 -102.9551
16182.130223 72.312 -102.9430
16182.496434 72.312 -102.9309
16182.862645 72.312 -102.9189
16183.228856 72.312 -102.9069
16183.595067 72.312 -102.8948
16183.961278 72.311 -102.8828
16184.327489 72.311 -102.8707
16184.693700 72.311 -102.8588
16185.059911 72.311 -102.8467
16185.426122 72.310 -102.8346
16185.792333 72.310 -102.8226
16186.158544 72.310 -102.8105
16186.524755 72.310 -102.7986
16186.890966 72.310 -102.7865
16187.257177 72.309 -102.7745
16187.623388 72.309 -102.7625
16187.989599 72.309 -102.7504
16188.355810 72.309 -102.7384
16188.722021 72.309 -102.7263
16189.088232 72.308 -102.7144
16189.454442 72.308 -102.7023
16189.820653 72.308 -102.6903
16190.186864 72.308 -102.6782
16190.553075 72.308 -102.6663
16190.919286 72.307 -102.6542
16191.285497 72.307 -102.6422
16191.651708 72.307 -102.6301
16192.017919 72.307 -102.6182
16192.384130 72.306 -102.6061
16192.750341 72.306 -102.5941
16193.116552 72.306 -102.5820
16193.482763 72.306 -102.5701
16193.848974 72.306 -102.5580
16194.215185 72.305 -102.5460
16194.581396 72.305 -102.5339
16194.947607 72.305 -102.5220
16195.313818 72.305 -102.5099
16195.680029 72.305 -102.4979
16196.046240 72.304 -102.4860
16196.412451 72.304 -102.4739
16196.778662 72.304 -102.4619
16197.144873 72.304 -102.4498
16197.511084 72.304 -102.4379
16197.877295 72.303 -102.4258
16198.243506 72.303 -102.4138
16198.609717 72.303 -102.4019
16198.975928 72.303 -102.3898
16199.342139 72.303 -102.3778
16199.708350 72.302 -102.3657
16200.074561 72.302 -102.3538
16200.440771 72.302 -102.3418
16200.806982 72.302 -102.3297
16201.173193 72.302 -102.3177
16201.539404 72.301 -102.3058
16201.905615 72.301 -102.2937
16202.271826 72.301 -102.2817
16202.638037 72.301 -102.2697
16203.004248 72.301 -102.2577
16203.370459 72.301 -102.2457
16203.736670 72.300 -102.2336
16204.102881 72.300 -102.2217
16204.469092 72.300 -102.2097
16204.835303 72.300 -102.1976
16205.201514 72.300 -102.1857
16205.567725 72.299 -102.1737
16205.933936 72.299 -102.1617
16206.300147 72.299 -102.1497
16206.666358 72.299 -102.1377
16207.032569 72.299 -102.1257
16207.398780 72.298 -102.1136
16207.764991 72.298 -102.1017
16208.131202 72.298 -102.0897
16208.497413 72.298 -102.0778
16208.863624 72.298 -102.0657
16209.229835 72.298 -102.0537
16209.596046 72.297 -102.0417
16209.962257 72.297 -102.0298
16210.328468 72.297 -102.0177
16210.694679 72.297 -102.0057
16211.060890 72.297 -101.9938
16211.427101 72.297 -101.9818
16211.793311 72.296 -101.9698
16212.159522 72.296 -101.9578
16212.525733 72.296 -101.9458
16212.891944 72.296 -101.9338
16213.258155 72.296 -101.9219
16213.624366 72.295 -101.9099
16213.990577 72.295 -101.8978
16214.356788 72.295 -101.8859
16214.722999 72.295 -101.8739
16215.089210 72.295 -101.8619
16215.455421 72.295 -101.8500
16215.821632 72.294 -101.8380
16216.187843 72.294 -101.8259
16216.554054 72.294 -101.8140
16216.920265 72.294 -101.8020
16217.286476 72.294 -101.7900
16217.652687 72.294 -101.7781
16218.018898 72.293 -101.7661
16218.385109 72.293 -101.7542
16218.751320 72.293 -101.7422
16219.117531 72.293 -101.7302
16219.483742 72.293 -101.7181
16219.849953 72.293 -101.7062
16220.216164 72.292 -101.6942
16220.582375 72.292 -101.6823
16220.948586 72.292 -101.6703
16221.314797 72.292 -101.6583
16221.681008 72.292 -101.6464
16222.047219 72.292 -101.6344
16222.413430 72.291 -101.6224
16222.779640 72.291 -101.6105
16223.145851 72.291 -101.5985
16223.512062 72.291 -101.5865
16223.878273 72.291 -101.5746
16224.244484 72.291 -101.5626
16224.610695 72.291 -101.5507
16224.976906 72.290 -101.5387
16225.343117 72.290 -101.5267
16225.709328 72.290 -101.5148
16226.075539 72.290 -101.5028
16226.441750 72.290 -101.4908
16226.807961 72.290 -101.4789
16227.174172 72.289 -101.4669
16227.540383 72.289 -101.4550
16227.906594 72.289 -101.4430
16228.272805 72.289 -101.4310
16228.639016 72.289 -101.4191
16229.005227 72.289 -101.4071
16229.371438 72.289 -101.3951
16229.737649 72.288 -101.3833
16230.103860 72.288 -101.3713
16230.470071 72.288 -101.3594
16230.836282 72.288 -101.3474
16231.202493 72.288 -101.3354
16231.568704 72.288 -101.3235
16231.934915 72.288 -101.3115
16232.301126 72.287 -101.2996
16232.667337 72.287 -101.2877
16233.033548 72.287 -101.2758
16233.399759 72.287 -101.2638
16233.765970 72.287 -101.2518
16234.132180 72.287 -101.2399
16234.498391 72.287 -101.2279
16234.864602 72.286 -101.2159
16235.230813 72.286 -101.2041
16235.597024 72.286 -101.1921
16235.963235 72.286 -101.1802
16236.329446 72.286 -101.1682
16236.695657 72.286 -101.1562
16237.061868 72.286 -101.1444
16237.428079 72.285 -101.1324
16237.794290 72.285 -101.1205
16238.160501 72.285 -101.1085
16238.526712 72.285 -101.0967
16238.892923 72.285 -101.0847
16239.259134 72.285 -101.0728
16239.625345 72.285 -101.0608
16239.991556 72.285 -101.0490
16240.357767 72.284 -101.0370
16240.723978 72.284 -101.0250
16241.090189 72.284 -101.0132
16241.456400 72.284 -101.0012
16241.822611 72.284 -100.9893
16242.188822 72.284 -100.9773
16242.555033 72.284 -100.9655
16242.921244 72.283 -100.9535
16243.287455 72.283 -100.9415
16243.653666 72.283 -100.9297
16244.019877 72.283 -100.9177
16244.386088 72.283 -100.9058
16244.752299 72.283 -100.8939
16245.118510 72.283 -100.8820
16245.484720 72.283 -100.8701
16245.850931 72.282 -100.8582
16246.217142 72.282 -100.8462
16246.583353 72.282 -100.8344
16246.949564 72.282 -100.8224
16247.315775 72.282 -100.8105
16247.681986 72.282 -100.7986
16248.048197 72.282 -100.7866
16248.414408 72.282 -100.7748
16248.780619 72.281 -100.7628
16249.146830 72.281 -100.7510
16249.513041 72.281 -100.7390
16249.879252 72.281 -100.7272
16250.245463 72.281 -100.7152
16250.611674 72.281 -100.7034
16250.977885 72.281 -100.6914
16251.344096 72.281 -100.6796
16251.710307 72.281 -100.6676
16252.076518 72.280 -100.6558
16252.442729 72.280 -100.6438
16252.808940 72.280 -100.6320
16253.175151 72.280 -100.6200
16253.541362 72.280 -100.6082
16253.907573 72.280 -100.5962
16254.273784 72.280 -100.5844
16254.639995 72.280 -100.5724
16255.006206 72.280 -100.5605
16255.372417 72.279 -100.5486
16255.738628 72.279 -100.5367
16256.104839 72.279 -100.5249
16256.471049 72.279 -100.5129
16256.837260 72.279 -100.5011
16257.203471 72.279 -100.4891
16257.569682 72.279 -100.4773
16257.935893 72.279 -100.4655
16258.302104 72.279 -100.4535
16258.668315 72.279 -100.4417
16259.034526 72.278 -100.4298
16259.400737 72.278 -100.4178
16259.766948 72.278 -100.4060
16260.133159 72.278 -100.3940
16260.499370 72.278 -100.3822
16260.865581 72.278 -100.3704
16261.231792 72.278 -100.3585
16261.598003 72.278 -100.3466
16261.964214 72.278 -100.3347
16262.330425 72.278 -100.3229
16262.696636 72.277 -100.3109
16263.062847 72.277 -100.2991
16263.429058 72.277 -100.2872
16263.795269 72.277 -100.2754
16264.161480 72.277 -100.2634
16264.527691 72.277 -100.2516
16264.893902 72.277 -100.2397
16265.260113 72.277 -100.2279
16265.626324 72.277 -100.2159
16265.992535 72.277 -100.2041
16266.358746 72.276 -100.1923
16266.724957 72.276 -100.1804
16267.091168 72.276 -100.1686
16267.457379 72.276 -100.1566
16267.823589 72.276 -100.1448
16268.189800 72.276 -100.1329
16268.556011 72.276 -100.1211
16268.922222 72.276 -100.1093
16269.288433 72.276 -100.0974
16269.654644 72.276 -100.0856
16270.020855 72.276 -100.0736
16270.387066 72.275 -100.0618
16270.753277 72.275 -100.0499
16271.119488 72.275 -100.0381
16271.485699 72.275 -100.0262
16271.851910 72.275 -100.0144
16272.218121 72.275 -100.0026
16272.584332 72.275 -99.9907
16272.950543 72.275 -99.9789
16273.316754 72.275 -99.9670
16273.682965 72.275 -99.9552
16274.049176 72.275 -99.9434
16274.415387 72.275 -99.9315
16274.781598 72.275 -99.9197
16275.147809 72.274 -99.9078
16275.514020 72.274 -99.8959
16275.880231 72.274 -99.8842
16276.246442 72.274 -99.8723
16276.612653 72.274 -99.8605
16276.978864 72.274 -99.8486
16277.345075 72.274 -99.8368
16277.711286 72.274 -99.8250
16278.077497 72.274 -99.8131
16278.443708 72.274 -99.8013
16278.809918 72.274 -99.7894
16279.176129 72.274 -99.7776
16279.542340 72.274 -99.7657
16279.908551 72.273 -99.7539
16280.274762 72.273 -99.7421
16280.640973 72.273 -99.7302
16281.007184 72.273 -99.7184
16281.373395 72.273 -99.7067
16281.739606 72.273 -99.6948
16282.105817 72.273 -99.6830
16282.472028 72.273 -99.6711
16282.838239 72.273 -99.6593
16283.204450 72.273 -99.6475
16283.570661 72.273 -99.6356
16283.936872 72.273 -99.6239
16284.303083 72.273 -99.6121
16284.669294 72.273 -99.6002
16285.035505 72.273 -99.5884
16285.401716 72.272 -99.5767
16285.767927 72.272 -99.5648
